"","LATID","GATENUM","FLOWERROR","VOLTRUTH"
"579"," 21-1",12,1.80592137229705,27.1545009601403
"580"," 21-1",13,1.67814254485841,28.2271644496474
"581"," 21-1",14,1.75482474709843,27.8012735449987
"582"," 21-1",15,1.80662524552492,28.0360459252655
"583"," 21-1",16,2.0483618422285,29.5576376084298
"584"," 21-1",17,1.96043133535662,28.4441535282255
"585"," 21-1",18,1.92492071068435,28.9973212972729
"586"," 21-1",19,2.02531554716902,28.8701219964914
"587"," 21-1",20,2.11520787078127,26.9681775277516
"588"," 21-1",21,2.140469140793,27.4016237424695
"589"," 21-1",22,2.26187662703124,28.8105885317458
"590"," 21-1",23,2.20281308724358,28.6829599320247
"591"," 21-1",24,2.30061980091408,28.8410997351809
"592"," 21-1",25,2.2292287260621,28.9893761845789
"593"," 21-1a",1,1.33760388597584,27.3735336277336
"594"," 21-1a",2,1.39427218551637,29.4911527198392
"595"," 21-1a",3,1.35027202311011,28.6579931286612
"596"," 21-1a",4,1.43061737379266,26.0952369254887
"597"," 21-1a",5,1.39895983447215,28.3142811095096
"598"," 21-1a",6,1.40080249971091,28.3191163765089
"599"," 21-1a",7,1.41814018519203,27.3856335369289
"600"," 21-1a",8,1.53733991606009,28.1999704541968
"601"," 21-1a",9,1.52469993614077,29.0020949238861
"602"," 21-1a",10,1.52246002718417,28.0500411547882
"603"," 21-1a",11,1.6029854353274,27.4011115561118
"604"," 21-1a",12,1.72466317992751,28.8377197966155
"605"," 21-1a",13,1.76064978048787,29.692248672161
"606"," 21-1a",14,1.82574431298515,28.2540451446695
"607"," 21-1a",15,1.84641274084564,28.7346514624389
"608"," 21-1a",16,1.90672227025936,28.1811591025376
"609"," 21-1a",17,1.94905739208164,27.4674129282244
"610"," 21-1a",18,2.00391459587856,29.1532553103728
"611"," 21-1a",19,2.09131043708064,27.7861143572665
"612"," 21-1a",20,2.07848984595117,28.550725939326
"613"," 21-1a",21,2.14552307036019,28.070709403468
"614"," 21-1a",22,2.27400330478788,29.3678436539495
"615"," 21-1b",1,1.33291941804397,28.0558916220612
"616"," 21-1b",2,1.31917599557779,27.8864678577088
"617"," 21-1b",3,1.34943215585945,29.4712197425737
"618"," 21-1b",4,1.39127334187974,29.106265211541
"619"," 21-1b",5,1.43953328888832,27.4456211531639
"620"," 21-1b",6,1.40462636048283,28.6861474216906
"621"," 21-1b",7,1.4217872580778,29.8244656763984
"622"," 21-1b",8,1.56152610733952,29.2437888933776
"623"," 21-1b",9,1.51811533022397,27.2116175711073
"624"," 21-1b",10,1.63645011311862,27.4801856935381
"625"," 21-1b",11,1.56502149070603,29.6729979624381
"626"," 21-1b",12,1.71722673086207,28.1457393401666
"627"," 21-1b",13,1.71622564831912,27.8241793040685
"628"," 21-1b",14,1.86999932258904,27.805415510809
"629"," 21-2",1,1.29977091798441,29.1747247972046
"630"," 21-2",2,1.37900073899713,27.6183785875222
"631"," 21-2",3,1.35516011479787,29.1955509399352
"632"," 21-2",4,1.33029839810785,27.3700644772833
"633"," 21-2",5,1.36290659550818,28.8319467797104
"634"," 21-2",6,1.38875409534212,29.1409782419187
"635"," 21-2",7,1.48703087980017,28.3039609811599
"636"," 21-2",8,1.46115638856716,27.4698499913775
"637"," 21-2",9,1.57178859895901,28.1413054132262
"638"," 21-2",10,1.67953944095154,29.2941829564036
"639"," 21-2",11,1.61957317849428,28.4674135687925
"640"," 21-2",12,1.66920276105926,29.5734327197381
"641"," 21-2",13,1.6885929988434,26.9762348351986
"642"," 21-2",14,1.7581993185069,27.7156331525214
"643"," 21-2",15,1.89300287827762,27.7304466419393
"644"," 21-2",16,1.92399176298732,27.6083975386271
"645"," 21-2",17,2.0106302542378,27.3012480593687
"646"," 21-2",18,2.06824472225975,29.0731157996395
"647"," 21-2",19,2.04471569309379,29.6817794706837
"648"," 21-2",20,2.02845164022753,28.3958626331438
"649"," 21-2",21,2.26452171301839,28.3756452753534
"650"," 21-2",22,2.15301495737334,29.1969281813259
"651"," 21-2",23,2.35262333515281,28.4556650729242
"652"," 21-2",24,2.3659597187703,28.2035220051503
"653"," 21-2",25,2.26353802750384,29.4286011929733
"654"," 21-2",26,2.45743809935831,27.9484302694806
"655"," 21-2",27,2.52901289126924,28.6531653289245
"656"," 21-2",28,2.59183137730647,28.9662945707127
"657"," 21-2",29,2.62443958245381,27.620302384787
"658"," 21-2",30,2.63127050556367,29.5377596333499
"659"," 21-2",31,2.76095888250222,28.8133304636619
"660"," 21-2",32,2.7187818181222,28.6459947400774
"661"," 21-2",33,2.6821280983389,29.2224905171533
"662"," 21-2",34,2.86650677821094,28.6480532496716
"663"," 21-2",35,2.78326164082389,26.9504792037722
"664"," 21-2",36,2.87741619107902,28.1796856719719
"665"," 21-2",37,3.23627417898917,28.0241670142205
"666"," 21-2",38,3.03250428301655,28.21988081119
"667"," 21-2",39,3.02528985151944,28.9438942039826
"668"," 21-2",40,3.28593504214992,28.7464020162817
"669"," 21-2",41,3.1079285055603,26.1519232799459
"670"," 21-2",42,3.47123621334908,28.5923161639244
"671"," 21-2",43,3.35832258425225,28.1305223965885
"672"," 21-2",44,3.3536782833793,29.4166087957382
"673"," 21-2",45,3.59992164784622,27.2600228322797
"674"," 21-2",46,3.43780082476099,28.7072965448908
"675"," 21-2",47,3.56444829933148,28.8742226438042
"676"," 21-2",48,3.63720640399118,28.0271597720552
"677"," 21-2",49,3.67870203957524,29.0063725737912
"678"," 21-2",50,3.63076706441739,27.8309372625925
"679"," 21-2",51,3.73483969481827,29.2353070599519
"680"," 21-2",52,3.82663584883975,28.6220608712691
"681"," 21-2",53,3.90739621192084,28.5163018041195
"682"," 21-2",54,3.94109819308656,28.6047201212301
"683"," 21-2",55,4.00974003222303,27.5145165654533
"684"," 21-2",56,4.14405349653221,28.3435228586235
"685"," 21-2",57,4.02982765223362,29.0267024375541
"686"," 21-2",58,4.2080104366372,28.0186112828871
"687"," 21-2",59,4.29029765444664,30.0093070237108
"688"," 21-2",60,4.25024498545365,28.6287037310229
"689"," 21-2",61,4.11367133527257,27.2666945582
"690"," 21-2",62,4.37855178578503,29.2469915154624
"691"," 21-2",63,4.45276532281135,29.2718062776361
"692"," 21-2",64,4.80312930147903,29.0177649733814
"693"," 21-2",65,4.62916067197806,29.7696937485993
"694"," 21-2b",12,1.67393732317842,27.5077981997045
"695"," 21-2b",13,1.67992218494626,27.7591782137548
"696"," 21-2b",14,1.82662897020456,28.3623561755917
"697"," 21-2b",15,1.80214722280887,28.2083976002674
"698"," 21-2b",16,1.86976826465301,27.5172931171283
"699"," 21-2c",20,2.16068911925215,27.7352874373319
"700"," 21-2c",21,2.036035897846,28.1673180799735
"701"," 21-2c",22,2.23352862985391,29.7821260347033
"702"," 21-2c",23,2.38234402412735,29.8075637045015
"703"," 21-2c",24,2.3262495159517,28.4718645686121
"704"," 21-2c",25,2.39379020525812,28.272635286206
"705"," 21-2c",26,2.46544962587709,28.0537395135586
"706"," 21-2c",27,2.41426566833123,29.0378991030484
"707"," 21-2c",28,2.51866932812067,28.0571437771296
"708"," 21-2c",29,2.65358490621006,28.9796370893077
"709"," 21-2c",30,2.6382653040904,29.0255543911994
"710"," 21-2c",31,2.67752611351857,29.341793674684
"711"," 21-2c",32,2.73734920036202,27.9340975463967
"712"," 21-2c",33,2.70000333680498,28.4144188249134
"713"," 21-2c",34,2.7624607501332,27.6139371895567
"714"," 21-2c",35,2.82876020761429,29.3385967932499
"715"," 21-2c",36,2.98834926535369,28.6885160504438
"716"," 21-2c",37,2.80941515289295,28.067861966512
"717"," 21-2c",38,2.81106686517865,29.3187627859215
"718"," 21-2c",39,3.52040586835551,28.9006932377197
"719"," 21-2c",40,3.0710687265007,28.3525184362216
"720"," 21-2c",41,3.19130543380236,27.6351914414932
"721"," 21-2c",42,3.33845495732152,28.5814797608905
"722"," 21-2c",43,3.20696245054916,28.5624345776317
"723"," 21-2c-1",21,2.22350634425498,27.8154323233397
"724"," 21-2c-1",22,2.14116591028082,29.3322538804147
"725"," 21-2c-1",23,2.19392467658308,28.5051397278472
"726"," 21-2c-1",24,2.3371131707158,29.0155192409537
"727"," 21-2c-1",25,2.32153676316685,28.700635104783
"728"," 21-2c-1",26,2.40378092083443,27.8947721475961
"729"," 21-2c-2",34,2.89451291561629,28.6298573323023
"730"," 21-2c-2",35,2.75060776891495,27.5280051992519
"731"," 21-2c-2",36,3.01958487718988,29.2988176095557
"732"," 21-2c-2",37,3.06183334854695,29.6285309672268
"733"," 21-2c-2",38,3.04312455828613,28.722118409476
"734"," 21-2c-2",39,3.12668135288688,29.0258844020491
"735"," 21-2c-2",40,3.15452465969987,29.5875496861672
"736"," 21-2d",23,2.0438506885823,27.8755224076505
"737"," 21-2d",24,2.41513373104351,28.290115121884
"738"," 21-2g",48,3.72642343547272,27.9032808764685
"739"," 21-2g",49,3.72373671197068,30.09021351239
"740"," 21-2g",50,3.66946134791683,26.6823342239545
"741"," 21-4",1,1.3221903500676,28.7722410273068
"742"," 21-4",2,1.36980121481781,29.7557826776258
"743"," 21-4",3,1.23433786919502,27.8445077148544
"744"," 21-4",4,1.3579646206478,27.5760485973444
"745"," 21-4",5,1.44262289047221,28.2962631111151
"746"," 21-4",6,1.43139297148232,27.9943509126701
"747"," 21-4",7,1.45910798219789,28.2204981804631
"748"," 21-4",8,1.44543880198214,28.8446826721208
"749"," 21-4",9,1.5635801939507,28.6940984633322
"750"," 21-4",10,1.55261045626419,28.3842648636408
"751"," 21-4",11,1.64658007589132,27.8237220880494
"752"," 21-4",12,1.73616843690195,28.4891817620956
"753"," 21-4",13,1.81109916386276,27.5928902252559
"754"," 21-4",14,1.71303460712905,28.9274085826699
"755"," 21-4",15,1.80985354136736,29.4583955649395
"756"," 21-4",16,1.89021418259662,27.3980236793736
"757"," 21-4",17,1.95801583260002,29.072292523203
"758"," 21-4",18,1.87094783004391,28.8708165536512
"759"," 21-4",19,2.08937014226889,28.1857979700078
"760"," 21-4",20,2.11974159012991,27.8913366973055
"761"," 21-4",21,2.25962031756231,28.7555086814461
"762"," 21-4a",2,1.3282105936676,28.7396854984206
"763"," 21-4a",3,1.33263601840377,27.8081232266909
"764"," 21-4b",5,1.37019987431815,28.1970072446508
"765"," 21-4b",6,1.4365681095136,27.3510005757208
"766"," 21-4c",15,1.69474550711598,28.4400763418169
"767"," 21-4c",16,1.88013950331067,28.6926196690817
"768"," 21-4c",17,1.89586926236974,27.0755800800517
"769"," 22-1",1,1.2614481999724,28.4276299967539
"770"," 22-1",2,1.21792658680187,27.3006690055971
"771"," 22-1",3,1.32659530586383,27.4550307484484
"772"," 22-1",4,1.42029688859169,29.3674788167962
"773"," 22-1",5,1.36657662515816,28.0445237152039
"774"," 22-1",6,1.40267480058797,27.4650597468173
"775"," 22-1",7,1.42415497516766,28.2914999035378
"776"," 22-1",8,1.47550082797735,28.0526209244272
"777"," 22-1",9,1.49642477872341,28.0603594603342
"778"," 22-1",10,1.55165854844828,27.9826458197317
"779"," 22-1b",8,1.51767577263724,28.1849816341102
"780"," 22-1b",9,1.54616275728683,27.89673468332
"781"," 25-1",1,1.37226949797662,27.9338105468787
"782"," 25-1",2,1.30575835083312,29.0426378258735
"783"," 25-1",3,1.32373311979009,28.3777546858217
"784"," 25-1",4,1.36675689975524,27.9727091811001
"785"," 25-1",5,1.4340780983072,28.8189918920065
"786"," 25-1",6,1.30920900032205,28.1216740840884
"787"," 25-1",7,1.46740397971967,28.0151581855675
"788"," 25-1",8,1.6009978913962,28.6544619383864
"789"," 25-1",9,1.45492099852447,28.7774514255528
"790"," 25-1",10,1.55197427138794,28.1582383225743
"791"," 25-1",11,1.57687531740779,27.360740846093
"792"," 25-1",12,1.64828284957939,28.1220473513304
"793"," 25-1",13,1.80728861190356,27.4253439087625
"794"," 25-1",14,1.81217060459612,27.9337412609778
"795"," 25-1",15,1.84966830787915,28.1215351892577
"796"," 25-1",16,1.80127044901039,28.2308719862676
"797"," 25-1",17,1.85436989196352,28.5260503233419
"798"," 25-1",18,1.95975205014659,28.808240159392
"799"," 25-1",19,2.07861443393984,27.5766497987283
"800"," 25-1",20,2.25713271435822,29.402616664923
"801"," 25-1",21,2.16406130838914,28.7342117617563
"802"," 25-1",22,2.24354103684955,28.2628860579326
"803"," 25-1",23,2.29373246846947,27.3920932701306
"804"," 25-1",24,2.24456643159331,28.7706083906347
"805"," 25-1",25,2.33135354600339,28.0490094965763
"806"," 25-1",26,2.49656607119353,28.4182031544109
"807"," 25-1",27,2.40426693290206,27.6890683674434
"808"," 25-1",28,2.54268743823403,29.0899177884535
"809"," 25-1",29,2.55811713942049,27.8356172355923
"810"," 25-1",30,2.57614511959406,27.9981832321269
"811"," 25-1",31,2.6976431625378,28.9791384434504
"812"," 25-1",32,2.75302091428638,29.1295400827468
"813"," 25-1",33,2.78169641989879,28.5555730826891
"814"," 25-1",34,2.9435867478821,27.0578002459415
"815"," 25-1",35,2.89864451400709,28.0984729529573
"816"," 25-1",36,3.02240066022038,30.0982879316695
"817"," 25-1",37,2.96594708454396,28.6001292077208
"818"," 25-1",38,3.25124589924269,30.2505716963451
"819"," 25-1",39,3.19922037885911,27.8676007921803
"820"," 25-1",40,3.18714848545862,28.0828793868729
"821"," 25-1",41,3.19145156821791,28.8625189969177
"822"," 25-1",42,3.42795168172395,28.7533150123406
"823"," 25-1",43,3.16945272232125,28.0708383670337
"824"," 25-1a",8,1.53667183100396,26.7328425302807
"825"," 25-1a",9,1.55990155777875,27.5371254807307
"826"," 25-1a",10,1.60594740871908,29.375959368489
"827"," 25-1a",11,1.61764307157178,28.62120736125
"828"," 25-1a",12,1.67230581565248,28.4987259525708
"829"," 25-1a",13,1.73101409232372,28.8550421655603
"830"," 25-1a",14,1.83825899409291,28.7950016933877
"831"," 25-1a",15,1.80900837419896,27.9915340146372
"832"," 25-1a",16,1.86168062139396,30.059296537791
"833"," 25-1a",17,2.0519041251873,29.0101492770012
"834"," 25-1c",24,2.31089492668919,28.5316116727992
"835"," 25-1c",25,2.36232783633812,27.9328184007144
"836"," 25-1c",26,2.47896663876696,28.3262844673817
"837"," 25-1c",27,2.48367466304618,29.1015401235866
"838"," 25-1c",28,2.50340050390308,28.5958649889439
"839"," 25-1c",29,2.4919136285889,27.7108341210696
"840"," 25-1c",30,2.51300771777134,28.1436147850701
"841"," 25-1c",31,2.74874325949829,28.8999046052242
"842"," 25-1c",32,2.8386836416892,27.2903042795902
"843"," 25-1c",33,2.72344763179697,27.8397526847421
"844"," 25-1c",34,2.84591262334623,28.1279794911511
"845"," 25-1c",35,2.91407730495959,28.2958981965436
"846"," 25-1c",36,2.95509673265096,28.6462409277948
"847"," 26-2",1,1.28052760808237,28.3620383153464
"848"," 26-2",2,1.30449896761857,28.9043910184212
"849"," 26-2",3,1.30222546066759,29.3293194541468
"850"," 26-2",4,1.37658940908027,29.609396424767
"851"," 26-2",5,1.38709297566003,26.8674540201674
"852"," 26-2",6,1.4164659025951,27.6268706563669
"853"," 26-2",7,1.51805870025116,29.1094016711784
"854"," 26-2",8,1.58567546097392,28.193765554744
"855"," 26-2",9,1.49690686476521,28.0499680107425
"856"," 26-2c",7,1.42415939610826,28.5789224724401
"857"," 26-2c",8,1.46314713862354,28.5069288987729
"858"," 26-2c",9,1.54592278947138,28.4626480256977
"859"," 26-2c",10,1.65758464972881,27.9620468919585
"860"," 31-1",1,1.29125743427173,27.6293740193595
"861"," 31-1",2,1.26274022782972,28.3504705628548
"862"," 31-1",3,1.31024547312752,28.7403659254602
"863"," 31-1",4,1.33401861082486,27.514604742684
"864"," 31-1a",2,1.31305590901987,29.0018270234693
"865"," 32-2",1,1.25701255529657,28.3256081798946
"866"," 32-2",2,1.28951923241302,28.0308558271674
"867"," 32-2",3,1.30910394756932,29.6711055264788
"868"," 32-2",4,1.31873740571492,27.2498851564162
"869"," 32-2",5,1.38239770823722,28.8498257148727
"870"," 32-2",6,1.42677035060323,27.9712560107735
"871"," 32-2",7,1.43809785697505,28.1699089639774
"872"," 32-2",8,1.53490129150273,27.76987703731
"873"," 32-2a",3,1.30098281913903,29.0063229027082
"874"," 32-2a",4,1.42776268030116,29.0435159886602
"875"," 32-2a",5,1.33925605737486,28.9070726656826
"876"," 32-2a",6,1.44452771213184,29.0760593762023
"877"," 33-2",1,1.31077537468916,27.7331034638972
"878"," 33-2",2,1.27415106811088,28.1383196869347
"879"," 33-2",3,1.30524087935788,28.0316903266279
"880"," 34-2",1,1.30653576040004,28.5455320860652
"881"," 34-2",2,1.29785863495246,27.7696323657464
"882"," 35-1",1,1.33055907416673,28.7644475868812
"883"," 35-1",2,1.33624133548172,29.0914040952842
"884"," 35-1",3,1.29705155898951,28.5909164975442
"885"," 35-1",4,1.3881502151482,28.7814098387836
"886"," 35-1",5,1.34470943470999,27.6379187274763
"887"," 35-1",6,1.44191880035563,28.4009596705488
"888"," 35-1",7,1.54528752340356,28.841340344012
"889"," 35-1",8,1.50783339822132,28.9328189635076
"890"," 35-1",9,1.56477464696476,27.8611780916994
"891"," 35-1",10,1.5988651413349,27.3857788232047
"892"," 35-1",11,1.65985054056669,27.5548939220599
"893"," 35-1",12,1.78041687511019,28.7568830673365
"894"," 35-1",13,1.85273717537423,29.2810171046033
"895"," 35-1",14,1.79400478259059,27.9447841332487
"896"," 35-1",15,1.79651585025221,28.0591520889068
"897"," 35-1",16,1.83387695783632,28.6275499747521
"898"," 35-1",17,1.97677069628463,28.8407246873297
"899"," 35-1",18,2.15629227045934,29.4371621167662
"900"," 35-1",19,2.04574068168919,28.3300443700444
"901"," 35-1",20,2.10869586858757,27.5656282391039
"902"," 35-1a",3,1.28695125893357,27.9267579254697
"903"," 35-1a",4,1.32143859997963,27.6811703058544
"904"," 35-1a",5,1.38482450616633,27.2096674345273
"905"," 35-1a",6,1.42070063674915,29.1959150063102
"906"," 35-1a",7,1.45241982748219,27.463388333129
"907"," 35-1a",8,1.48820535011313,27.8459193891576
"908"," 35-1a",9,1.57481076618526,27.4232912010838
"909"," 35-1a",10,1.60875085295764,28.1176957320215
"910"," 35-1a",11,1.73482818859082,29.4508826792515
"911"," 35-1b",5,1.39749979593123,28.0452181712051
"912"," 35-1b",6,1.45073986061875,28.962538921251
"913"," 35-1b",7,1.42329273052589,27.6759277871156
"914"," 35-1b",8,1.50463162632355,29.1443496422773
"915"," 35-1b",9,1.61065390506814,28.3172005656182
"916"," 35-1c",9,1.56747884495041,28.6250246453056
"917"," 35-1c",10,1.62256645813031,28.1294217891517
"918"," 35-1c",11,1.70538083809575,28.4814625953798
"919"," 35-1c",12,1.68506905583745,27.5926221614491
"920"," 35-1c",13,1.88519625000976,28.9108063618536
"921"," 35-1c",14,1.79816816661489,27.9006112762124
"922"," 35-2",1,1.33512816376849,27.6838426226445
"923"," 35-2",2,1.3571599562065,27.7785137988945
"924"," 35-2",3,1.29262875165493,30.5180400865404
"925"," 35-2",4,1.33684547912197,28.3836711976621
"926"," 35-2",5,1.39385318865785,28.5573248416188
"927"," 36-1",1,1.35339450037823,28.3431570765631
"928"," 36-2",1,1.30770945624853,28.8166885072595
"929"," 36-2",2,1.27149339055207,29.8650550706858
"930"," 36-2",3,1.33728233328676,29.1608268635763
"931"," 36-2",4,1.40593328787317,26.2926798341097
"932"," 36-2",5,1.33748508423703,28.9019801910887
"933"," 36-2",6,1.42870883361255,27.5367160242953
"934"," 36-2",7,1.408398842782,27.9406151783012
"935"," 36-2a",4,1.33883816210595,28.5189452516425
"936"," 36-2a",5,1.35307569070344,28.661052373076
"937"," 36-3",1,1.32975438042141,29.2450844380352
"938"," 36-3",2,1.36361086634189,27.2584338429252
"939"," 37-1",1,1.35480280113383,27.7800844575806
"940"," 37-1",2,1.28014266634785,27.8452493063535
"941"," 37-1",3,1.33901142183012,28.3016836431545
"942"," 37-1",4,1.32163141850053,28.4908180505012
"943"," 37-1",5,1.40426733349456,26.5892689671157
"944"," 37-1",6,1.44353685765875,29.6219637812684
"945"," 37-2",1,1.33743604521918,28.0966219365283
"946"," 37-2",2,1.28850735004978,28.3764109845206
"947"," 37-2",3,1.30838391387277,27.5758542186831
"948"," 37-2",4,1.35245806898502,28.0940681627324
"949"," 38-1",1,1.32305791606902,28.2326477315756
"950"," 38-1",2,1.3269027076411,27.3046285177368
"951"," 38-1",3,1.27309190439187,28.7341652451263
"952"," 38-1",4,1.30988048766902,28.4508141404013
"953"," 38-2",1,1.30143319418957,29.1530001228206
"954"," 38-2",2,1.31323906350527,29.5043230850233
"955"," 38-2",3,1.35976235971146,29.0203702424298
"956"," 38-2",4,1.35707575517858,28.2089185444767
"957"," 41-1",1,1.2201499084529,28.5142824416575
"958"," 41-1",2,1.26722588246064,27.5826319735211
"959"," 41-1",3,1.31874585919174,27.9064702501183
"960"," 41-1",4,1.33168764765835,27.3598773928175
"961"," 41-1",5,1.35912249150274,27.1967929204048
"962"," 41-1",6,1.34868361397489,29.6227253521969
"963"," 41-1",7,1.39305480112673,29.1583603275054
"964"," 41-1",8,1.59676720021182,29.5783085824606
"965"," 41-1",9,1.60597507115201,28.5163560245985
"966"," 41-1",10,1.60387154269457,29.2295838838592
"967"," 41-1",11,1.68865314883531,28.8851214572873
"968"," 41-1",12,1.66967659089396,29.7067888198552
"969"," 41-1",13,1.80165565227051,27.8247593066195
"970"," 41-1",14,1.82390895099173,27.2193793004047
"971"," 41-1",15,1.82297449147369,27.758097742912
"972"," 41-1",16,1.92115449176877,30.5216132987584
"973"," 41-1",17,1.8671521551286,27.8237799831023
"974"," 41-1",18,2.00654354478966,29.3521554135353
"975"," 41-1",19,2.07433456546059,29.4454800948881
"976"," 41-1",20,2.17781755547128,28.7414020246589
"977"," 41-1",21,2.13210072786004,28.1415849511774
"978"," 41-1",22,2.14931782921732,27.6634314910102
"979"," 41-1",23,2.31638867046696,28.1919393433349
"980"," 41-1",24,2.28209208987127,30.7519079376346
"981"," 41-1",25,2.40834448633828,29.1908641239857
"982"," 41-1",26,2.52331978605455,28.0177143041995
"983"," 41-1",27,2.40781872181579,28.7935929834171
"984"," 41-1",28,2.53255814842052,28.7037957896713
"985"," 41-1",29,2.46849516519439,28.9744522422193
"986"," 41-1",30,2.6324071687103,28.6638199979318
"987"," 41-1",31,2.58273466611511,28.631350654736
"988"," 41-1",32,2.77545475438838,28.8642112859881
"989"," 41-1",33,2.77347746738517,28.7963445472291
"990"," 41-1",34,2.86540515811744,29.480240533206
"991"," 41-1",35,2.9310578532037,27.9115335973904
"992"," 41-1",36,2.97772326188962,27.8508990700072
"993"," 41-1",37,2.94050405664526,28.9291842761554
"994"," 41-1",38,3.05347642017868,28.7389065647048
"995"," 41-1",39,3.04462691212877,28.8430782715531
"996"," 41-1",40,3.43475732343222,28.1814852319959
"997"," 41-1",41,3.0921272688292,29.8668269060593
"998"," 41-1",42,3.42401032525332,28.3642385523488
"999"," 41-1",43,3.2544512302178,28.0252636600841
"1000"," 41-1",44,3.52779456165495,29.5860669028621
"1001"," 41-1",45,3.52908720039153,27.9097600704774
"1002"," 41-1",46,3.77349530569543,28.7768611230642
"1003"," 41-1",47,3.46240533167172,27.8909287122909
"1004"," 41-1",48,3.88816472533793,28.2231981707959
"1005"," 41-1",49,3.41627861122117,28.3785726726581
"1006"," 41-1",50,3.98752387968369,28.7051848782802
"1007"," 41-1",51,3.57467332504941,28.3983036429188
"1008"," 41-1",52,3.8702630782816,27.7357097718082
"1009"," 41-1",53,3.91613808301251,27.3020358615052
"1010"," 41-1c",7,1.48423089015684,28.6575875259792
"1011"," 41-1c",8,1.55289914502032,29.806255585686
"1012"," 41-1c",9,1.50760361716689,29.8658951388041
"1013"," 41-1c",10,1.62009007208003,28.3527154451042
"1014"," 41-1c",11,1.65511472209381,27.7136595666605
"1015"," 41-1c",12,1.66763366640071,29.8340754759057
"1016"," 41-1c",13,1.76449493721943,28.8674501090331
"1017"," 41-1c",14,1.79094078764819,28.4804831732862
"1018"," 41-1c",15,1.90528092524251,29.1478520649219
"1019"," 41-1c",16,1.84833424320985,28.3931770144129
"1020"," 41-1c",17,1.98224520413624,28.6252515581204
"1021"," 41-1c",18,1.97040626668927,28.7871692638828
"1022"," 41-1c",19,2.0927849922261,27.2140500463745
"1023"," 41-1c",20,2.15006703406815,27.6649533596864
"1024"," 41-1c",21,2.2682360741445,28.6212576818947
"1025"," 41-1c",22,2.29452740370407,28.2812712933774
"1026"," 41-1c-1",9,1.57593070308379,28.6344926202934
"1027"," 41-1c-1",10,1.61466278581618,28.4392050212542
"1028"," 41-1f",13,1.67598457541489,27.2520919342343
"1029"," 41-1f",14,1.75452608765629,28.2933288789132
"1030"," 41-1f",15,1.77979455713819,28.7009867513757
"1031"," 41-1g",14,1.86942999410544,27.8088181541923
"1032"," 41-1g",15,1.79281372278168,28.8456289169913
"1033"," 41-1k",22,2.15476593646422,29.6915087738682
"1034"," 41-1k",23,2.16128531875341,28.0721560052114
"1035"," 41-1n",26,2.42015549576068,28.0472153170351
"1036"," 41-1n",27,2.60782242275681,28.3499753459074
"1037"," 41-1n",28,2.57719674818001,27.3182846212216
"1038"," 41-1n",29,2.52797897776476,28.448497627102
"1039"," 41-1n",30,2.66027689870998,28.1204386743474
"1040"," 41-1n",31,2.7328390190665,29.2117015528098
"1041"," 41-1n",32,2.90563171273981,29.2297153688399
"1042"," 41-1n",33,2.71341819650227,28.0657559772852
"1043"," 41-1n",34,2.71277155371513,28.5689548289515
"1044"," 41-1n",35,2.91150058809319,29.0847627088306
"1045"," 41-1n",36,3.0379581568465,28.3614710454285
"1046"," 41-1n",37,3.18584967385897,28.3812650983252
"1047"," 41-1n",38,3.00726945802602,27.4132731329134
"1048"," 41-1n",39,3.04522863052653,28.0218143753286
"1049"," 41-1n",40,3.25166959854873,29.7874972965929
"1050"," 41-1n",41,3.17267288803673,29.8021180829692
"1051"," 41-1n",42,3.27387834853214,28.8442696631564
"1052"," 41-1n-1",34,2.87043397843783,28.2576288964526
"1053"," 41-1n-1",35,3.0714109828042,27.8012841734051
"1054"," 41-1n-2",34,2.89938718205855,28.3034312604835
"1055"," 41-1n-2",35,2.90069520868181,28.6160930033518
"1056"," 41-1n-2",36,3.09842407871279,28.9498544937933
"1057"," 41-1n-2",37,3.02696168931472,28.859530469507
"1058"," 41-1n-2",38,2.89346883545031,26.7984704950244
"1059"," 41-1n-2",39,3.1613780661892,29.2835989890157
"1060"," 41-1n-2",40,3.20391263242006,28.6866210233763
"1061"," 41-1n-2",41,3.23276279319945,28.6250928923585
"1062"," 41-1n-2",42,3.2181473327727,29.0070162723059
"1063"," 41-1n-2",43,3.17491598963909,29.2930444508538
"1064"," 41-1o",28,2.53230349332099,27.7739870014659
"1065"," 41-1o",29,2.76947482598016,28.1066404174311
"1066"," 41-1o",30,2.53681781461094,28.790191337308
"1067"," 41-1o",31,2.77321134775748,27.8951049346378
"1068"," 41-1o",32,2.80117900504994,28.4689704435261
"1069"," 41-1o",33,2.80021493696158,28.4133094562362
"1070"," 41-1o",34,2.81828866824856,28.7876397390762
"1071"," 41-1o",35,2.81157104872053,28.0673871532342
"1072"," 41-1o",36,2.9314269715106,27.2737320290978
"1073"," 41-1o",37,2.90228764339941,30.3942332604258
"1074"," 41-1o",38,3.27188341842809,29.4243604332563
"1075"," 41-1o",39,3.18860000731931,28.6561232425478
"1076"," 41-1o-1",35,2.85768969622071,29.6949796152663
"1077"," 41-1o-1",36,2.9726029002433,27.330694950298
"1078"," 41-1p",34,2.91878762853976,27.491850402704
"1079"," 41-1p",35,2.72692389410916,26.8399404142131
"1080"," 41-1q",39,3.25574870042604,27.7379497807718
"1081"," 41-1q",40,3.33301371331858,28.446655060001
"1082"," 41-1q",41,3.18580199719394,28.1925695875683
"1083"," 41-2",1,1.30515312741577,27.6153088998357
