"","LATID","GATENUM","FLOWERROR","VOLTRUTH"
"1506"," 56-1",12,0.842840797058582,28.1590556753421
"1507"," 56-1",13,0.835566691455149,28.6618130576961
"1508"," 56-1",14,0.851544967974941,30.6934400358511
"1509"," 56-1",15,0.853512023930185,28.0143375195482
"1510"," 56-1",16,0.875961859749227,30.0033423687235
"1511"," 56-1",17,0.899934115511601,29.4346269721884
"1512"," 56-1",18,0.906443695148726,28.364815384553
"1513"," 56-1a",5,0.816356046425278,27.7187435434092
"1514"," 56-1a",6,0.786806827125651,29.7670191829056
"1515"," 56-1a",7,0.808358986369267,28.7546282108579
"1516"," 56-1a",8,0.771797689050187,28.6449089855013
"1517"," 56-1a",9,0.7526317444516,27.7266481526199
"1518"," 56-1a",10,0.831341321547025,29.3141757758392
"1519"," 56-1c",9,0.792577267820282,27.9441995695434
"1520"," 56-1c",10,0.839689870279115,27.8156715633622
"1521"," 56-1c",11,0.824256209686047,28.3874259945943
"1522"," 56-1c",12,0.840195347414121,28.2672541441488
"1523"," 56-1c",13,0.848755167568699,29.4541074977745
"1524"," 56-1c",14,0.859347833831329,28.3669672609849
"1525"," 56-1c",15,0.864283587715933,28.071625866369
"1526"," 56-1c",16,0.844296632666842,28.416460130495
"1527"," 56-1c",17,0.851475399963563,29.8176384295433
"1528"," 56-1c",18,0.92432169294993,28.0554852673752
"1529"," 56-1c",19,0.892036290213327,28.13102060212
"1530"," 56-1c",20,0.875064414039072,28.4461866308815
"1531"," 56-1c",21,0.91605169005343,28.2265371005673
"1532"," 56-1c",22,0.958793878175286,28.4974576979894
"1533"," 56-1c",23,0.98938165877294,27.8671259087407
"1534"," 56-1c",24,0.97083781574348,29.3264074882804
"1535"," 56-1c",25,0.978402974377789,27.3565002165665
"1536"," 56-1c",26,1.02111633277249,28.4478751404642
"1537"," 56-1c",27,1.06686121108037,28.3183387554684
"1538"," 56-1c",28,1.06035825552309,28.3064259658764
"1539"," 56-1c",29,1.01209783327212,29.1968346118062
"1540"," 56-1c",30,1.05251907817315,28.0615270505387
"1541"," 56-1c",31,1.06397309056189,29.0761010695302
"1542"," 56-1c",32,1.0668692666142,27.9851342207944
"1543"," 56-1c",33,1.15321372893326,28.2254830662586
"1544"," 56-1c",34,1.14378294899567,28.350984121985
"1545"," 56-1c",35,1.13602035039064,29.3422810814593
"1546"," 56-1c-1",14,0.871253104338682,28.1312739229172
"1547"," 56-1c-1",15,0.859433231592873,28.0272635986951
"1548"," 56-1c-1",16,0.856998926706429,27.7284366682782
"1549"," 56-1c-2",23,0.937124746182884,28.5177089022643
"1550"," 56-1c-2",24,0.981818197051125,28.4734789688237
"1551"," 56-1c-2",25,0.981040739235705,27.5727313311025
"1552"," 56-1c-2",26,1.02602439650772,28.5315025294571
"1553"," 56-1f",11,0.76000286506606,27.257276365052
"1554"," 56-1f",12,0.852475729569975,29.046390103214
"1555"," 56-1f",13,0.870825222026183,28.7889889530391
"1556"," 56-1g",13,0.815609494569615,28.3417223061949
"1557"," 58-1",1,0.805346355213761,27.5648984221084
"1558"," 58-1",2,0.752334261898814,28.3400928827795
"1559"," 58-1",3,0.796823843353004,27.7839586321025
"1560"," 58-1",4,0.760456087076267,27.7242298376896
"1561"," 58-1",5,0.813050673494688,28.1899214637605
"1562"," 58-1",6,0.790025090422478,29.0201882570322
"1563"," 58-1",7,0.78594331355975,27.8664804734471
"1564"," 58-1",8,0.780370723622778,28.2459523577478
"1565"," 58-1",9,0.804727420531298,28.5534502384173
"1566"," 58-1",10,0.856744479430974,29.5690893873207
"1567"," 58-1",11,0.846909332224084,28.2321811631192
"1568"," 58-1",12,0.797998421456295,28.9344220715243
"1569"," 58-1",13,0.804060679293471,27.8436006298948
"1570"," 58-1",14,0.83524530134657,28.5947659334688
"1571"," 58-1",15,0.856820600827431,28.7418902505061
"1572"," 58-1",16,0.860001008211234,27.8061715341016
"1573"," 58-1",17,0.894731471833581,28.084864924149
"1574"," 58-2",1,0.78268430438315,27.6741373144109
"1575"," 58-2",2,0.773397932841393,28.5041737374226
"1576"," 58-2",3,0.770728258843876,27.975224228151
"1577"," ESC",1,0.765222272918129,28.5575280393404
"1578"," ESC",2,0.767285978278286,28.1736425749239
"1579"," ESC",3,0.803293271021084,30.6394737098978
"1580"," ESC",4,0.765287379446279,28.2253207050548
"1581"," ESC",5,0.777767931930571,29.0172111809381
"1582"," ESC",6,0.783107065869425,26.8334810668819
"1583"," ESC",7,0.790982189522315,27.7590202016903
"1584"," ESC",8,0.821864644477999,27.6675390270511
"1585"," ESC",9,0.78269381941834,27.8353728226526
"1586"," ESC",10,0.796769354719488,28.5120082527364
"1587"," ESC",11,0.823071261702748,28.5953766222776
"1588"," ESC",12,0.834880367989878,26.8931223351296
"1589"," ESC",13,0.839379911926908,28.8490722791066
"1590"," ESC",14,0.874937202590865,28.7010887081758
"1591"," ESC",15,0.856964470138126,29.1706755489372
"1592"," ESC",16,0.876627441624925,29.0970388074836
"1593"," ESC",17,0.881687977860351,28.1501559368438
"1594"," ESC",18,0.911586474550852,29.2216644369119
"1595"," ESC",19,0.897094162194708,28.0954064084919
"1596"," ESC",20,0.923590264240886,27.9867475338741
"1597"," ESC",21,0.935143872739352,28.6553775838304
"1598"," ESC",22,0.89516349469177,28.7261104837944
"1599"," ESC",23,0.941677722101468,28.9310404370523
"1600"," ESC",24,0.97786328910869,29.6075852108116
"1601"," ESC",25,1.0187659483812,27.5852895881449
"1602"," ESC",26,1.03216764450287,28.340196912379
"1603"," ESC",27,0.953926378211207,28.662464958396
"1604"," ESC",28,1.03121280346693,28.2753164549747
"1605"," ESC",29,1.06601123519303,28.6861579207849
"1606"," ESC",30,1.03390447860361,26.5456436880712
"1607"," ESC",31,1.13308076454135,27.314966757099
"1608"," ESC",32,1.04125492382747,29.075663878586
"1609"," ESC",33,1.07129837143934,28.7588382049378
"1610"," ESC",34,1.15840973818157,27.3628002731122
"1611"," ESC",35,1.07975594585533,28.538657333812
"1612"," ESC",36,1.1076047180719,28.7316900923567
"1613"," ESC",37,1.13452029063123,29.3053381750801
"1614"," ESC",38,1.17400622513708,28.7240093579733
"1615"," ESC",39,1.21685652211695,28.4611101561391
"1616"," ESC-1",1,0.7993867481551,27.6125950860139
"1617"," ESC-1",2,0.7951087946104,28.5731810770346
"1618"," ESC-1",3,0.775816768320697,29.2439382471412
"1619"," ESC-2",1,0.792927533883252,29.0710580498319
"1620"," ESC-3",1,0.760636067260787,28.7946136192554
"1621"," ESC-3",2,0.722251762313539,26.9087787198657
"1622"," ESC-3",3,0.795391120754194,29.2888040960504
"1623"," ESC-3",4,0.772665196091864,28.2343794831859
"1624"," ESC-3",5,0.788501630788561,28.5218579011642
"1625"," ESC-3",6,0.770208385635163,28.1553189043056
"1626"," ESC-3a",7,0.787281301732119,28.7799273341555
"1627"," ESC-3a",8,0.788811486345498,29.5670993070816
"1628"," ESC-3a",9,0.876773744783156,28.2156156111239
"1629"," ESC-DC",1,0.763149129566789,28.1281780377262
"1630"," ESC-DC",2,0.780825692004517,28.1103431192631
"1631"," ESC-DC",3,0.723358782645421,28.129970551632
