"","LATID","GATENUM","FLOWERROR","hsd","tsd","gsd"
"762"," 21-4a",2,0.454990230359057,6.64220411717131,63.9031436734557,5.72719283865255
"763"," 21-4a",3,0.745826095456525,6.10692483124293,65.1372241316715,5.66844880947795
"764"," 21-4b",5,0.518523333910621,6.0341635754701,61.9038371447248,5.75161297403445
"765"," 21-4b",6,0.587123368982863,6.34290086921762,63.519154012621,5.908538952458
"766"," 21-4c",15,0.719065369712512,6.22747751636599,64.057792428915,5.65561229465123
"767"," 21-4c",16,0.669109771704946,6.01286079020007,60.073671234146,5.7153332018874
"768"," 21-4c",17,0.755238313430787,6.29793330939273,58.3496538128,5.68314583188341
"769"," 22-1",1,0.59412702589784,9.32496129249803,94.9329569236463,8.10790604890342
"770"," 22-1",2,0.486016502770018,9.09731522799544,90.2344088532679,8.17174048168357
"771"," 22-1",3,0.591428571878117,9.10198851043572,95.8631736746006,8.36113213190122
"772"," 22-1",4,0.602210350586156,9.0340006047137,89.9536152553057,8.43524785450071
"773"," 22-1",5,0.572500987948153,8.5677734499649,90.5047771187119,8.86900933197641
"774"," 22-1",6,0.614643196747058,9.44160216539705,94.325760078646,8.27156283784471
"775"," 22-1",7,0.606680065135141,8.6179704214485,89.7852074115606,8.8278750279097
"776"," 22-1",8,0.628992507005955,8.95610867717302,90.3458287170384,8.02266321881902
"777"," 22-1",9,0.642379634840062,9.59047934028345,92.9699309640373,7.7816317366235
"778"," 22-1",10,0.698793291119013,9.36427118531118,84.8241533058335,8.3900977683598
"779"," 22-1b",8,0.544703221279397,8.56858947832908,93.1386978395113,8.31746290769544
"780"," 22-1b",9,0.656663058188627,8.0937928134906,90.7053056269608,8.72817373659077
"781"," 25-1",1,0.540633114613239,10.8477315098274,117.88499203624,10.2841922997632
"782"," 25-1",2,0.561556003305934,10.5028172145637,118.037478980618,10.0021975037294
"783"," 25-1",3,0.582135618643125,11.1220721422418,111.635564654241,10.3341141603685
"784"," 25-1",4,0.486873908967669,11.5599505522,109.754360339,9.98396377737026
"785"," 25-1",5,0.615204759611562,10.3544142341692,113.457858883691,10.4588222744937
"786"," 25-1",6,0.541692568296799,10.8888479063762,112.033283553536,10.3451729470696
"787"," 25-1",7,0.648420010682101,11.2886219401222,112.084668740753,10.0558086944831
"788"," 25-1",8,0.59740696228669,11.6573848863302,115.644598501202,9.6692286690988
"789"," 25-1",9,0.601113068903213,10.9091761249822,113.214102913343,10.344159143128
"790"," 25-1",10,0.629956120782204,10.7514798973852,113.704317949852,10.1006973225275
"791"," 25-1",11,0.651003336033524,10.2294175393133,112.163283699396,10.547427604746
"792"," 25-1",12,0.691523891861735,11.0605590651884,115.621938840457,10.6984886511339
"793"," 25-1",13,0.65215065668765,11.105740934057,115.217101167737,10.1952999773074
"794"," 25-1",14,0.674965071515764,11.7162884690238,115.584675319207,10.2957591825831
"795"," 25-1",15,0.750425954543357,11.5980089060322,118.844972771869,10.4059868080018
"796"," 25-1",16,0.717179218597255,11.1282644664244,110.218143514615,9.95720099131132
"797"," 25-1",17,0.737224048933629,11.5886435341906,117.733500556055,9.90415612792733
"798"," 25-1",18,0.716624784490956,11.4790901060331,112.168095366054,10.053963119786
"799"," 25-1",19,0.80258447649758,11.05327121824,111.504436293203,10.1376170768994
"800"," 25-1",20,0.733941396755473,11.386075907533,116.107022342792,10.1405597819896
"801"," 25-1",21,0.829786254581745,11.3999220740081,117.754293947366,10.0752641268958
"802"," 25-1",22,0.856189692543996,11.1016643120685,118.735285974299,9.89799878914286
"803"," 25-1",23,0.8228400891248,11.8647499998868,114.507729619749,9.95049808842402
"804"," 25-1",24,0.891009634714398,11.6744392084212,112.6225559454,10.4040794347645
"805"," 25-1",25,0.954093824078999,12.1286797276879,112.287984185164,10.4496868207154
"806"," 25-1",26,0.90866142564375,11.289858439518,110.937279799464,10.1599499843837
"807"," 25-1",27,0.924233141032565,12.2528165404267,115.62770125272,10.2678235348844
"808"," 25-1",28,0.933940565635312,11.1004007830108,115.895361963903,10.2254228713981
"809"," 25-1",29,0.888382170057726,11.6236314238641,114.946790780924,10.082777787096
"810"," 25-1",30,0.93380204575022,11.4068924826556,115.192469235655,10.2486332640061
"811"," 25-1",31,0.895827947278509,12.1243275433889,113.70620088561,10.0972277522836
"812"," 25-1",32,1.00569167391533,11.8285466173118,116.847592667898,10.0267332470164
"813"," 25-1",33,1.01716582981527,12.2356137800607,112.911993430934,9.94814102992019
"814"," 25-1",34,1.09371542674002,12.8100884224353,113.980120874742,10.2650579574567
"815"," 25-1",35,0.979742881090941,11.9852761235176,110.162484802626,10.2973480172326
"816"," 25-1",36,1.09449861380522,12.3783773037205,114.797009451102,10.1037057867154
"817"," 25-1",37,0.994411126471863,12.3980394687384,115.840250737481,9.74858726259386
"818"," 25-1",38,1.03936968060014,12.1183520398511,108.981330625982,10.5669466399264
"819"," 25-1",39,1.00944207641314,12.3378037596434,110.291388884416,10.1110390360611
"820"," 25-1",40,1.22702771980014,12.4613132035349,116.750061515285,10.2960821752871
"821"," 25-1",41,1.21771543107995,12.7251013221383,111.81777875745,9.93283869256999
"822"," 25-1",42,1.1846543191362,11.7990938293745,114.734236704179,9.99590920043427
"823"," 25-1",43,1.24455727189196,11.5030257507657,117.130947643255,10.4556025800558
"824"," 25-1a",8,0.572735093237482,11.0818973666144,112.878171955251,10.1623066879754
"825"," 25-1a",9,0.660585441800631,10.5118686447676,113.556912433408,10.6027715668932
"826"," 25-1a",10,0.659127373874513,10.5911729606041,115.942451101929,10.4654894357946
"827"," 25-1a",11,0.692613184199808,11.0800407801298,112.146528202684,10.5218567982981
"828"," 25-1a",12,0.737182881729526,10.7541342801935,115.027549397098,10.5636743899685
"829"," 25-1a",13,0.673377420009971,11.3745951033273,115.631062102304,10.0194072593839
"830"," 25-1a",14,0.638165416212487,10.9431274681111,116.065043049907,10.1451330688174
"831"," 25-1a",15,0.77883161501756,10.4297855112561,119.414673148325,10.4207453744537
"832"," 25-1a",16,0.725990475301139,11.3917469385265,116.918949345327,10.3408914102184
"833"," 25-1a",17,0.782323914895504,11.8578092628195,114.893916654383,10.1461790771847
"834"," 25-1c",24,0.867725965827491,11.3431384037023,111.470651957809,10.7540133292383
"835"," 25-1c",25,0.817260662114014,11.4400347530305,110.737403237433,9.98148473839751
"836"," 25-1c",26,0.850524976923677,11.6931639533169,110.764424475458,10.4316721788108
"837"," 25-1c",27,0.979477218214878,11.744191308985,115.691825169417,9.95325092617614
"838"," 25-1c",28,0.968326756377183,11.8405213151153,114.781629406503,10.196970055189
"839"," 25-1c",29,1.04342838532011,11.3720508001128,115.537577313666,10.3223728772735
"840"," 25-1c",30,1.10944276249719,11.7449684520916,113.672427002389,9.99001895987063
"841"," 25-1c",31,1.02607062791475,11.8712892154346,111.996379096112,10.2333498739495
"842"," 25-1c",32,1.02414166042469,11.7326417860047,114.336398861009,9.87626536735055
"843"," 25-1c",33,1.02785717574654,11.000435148928,112.431417436192,10.2982282432664
"844"," 25-1c",34,0.973560149595494,12.1262767536292,121.129630914412,9.59168975518484
"845"," 25-1c",35,1.10509492553771,12.1579856329002,112.71119637875,10.0715291419185
"846"," 25-1c",36,1.17412820072306,11.7290126823278,110.378530106223,10.495688085223
"847"," 26-2",1,0.582169707032723,15.8999398260749,165.874243160781,14.6775956955546
"848"," 26-2",2,0.568573694947599,16.0894946073704,167.364714249155,14.7362179718266
"849"," 26-2",3,0.585002532153667,15.6229901528131,164.606013182932,14.7186171071275
"850"," 26-2",4,0.609919409813751,16.1903476768123,160.533665864291,14.6545369446768
"851"," 26-2",5,0.536494584034158,16.1642057194748,166.895855940716,14.5491872718544
"852"," 26-2",6,0.582007987418623,15.7907571970668,166.11762009377,14.7871194197308
"853"," 26-2",7,0.618318835493317,16.6808578565002,165.572625901481,14.6731546250936
"854"," 26-2",8,0.621988592696356,16.1615698259428,163.633988128581,14.858380988013
"855"," 26-2",9,0.631143038911281,16.2719400920691,163.385314745744,14.6689781591011
"856"," 26-2c",7,0.582976510963179,16.5956026012093,163.935410068377,14.5309326975928
"857"," 26-2c",8,0.645411022352373,16.1572729390536,162.580357561553,14.7385929833013
"858"," 26-2c",9,0.63506635648165,16.3973717303707,163.98728461147,15.01228085641
"859"," 26-2c",10,0.626454345015474,16.0663562962989,159.51804474868,14.539469755017
"860"," 31-1",1,0.566989668977319,9.97205252722808,98.2782049133638,8.69987756402067
"861"," 31-1",2,0.529759156947308,10.3864398451863,99.7534690757501,8.49531617830332
"862"," 31-1",3,0.482581545622347,9.61825706382184,103.881971305069,9.46546392375324
"863"," 31-1",4,0.605614167872925,10.4147247326857,101.167452204596,9.00507848820245
"864"," 31-1a",2,0.56377160509266,9.97644646621531,103.751172974351,9.23966626465252
"865"," 32-2",1,0.521830886210605,13.1767475898445,128.815234128159,11.8002828531886
"866"," 32-2",2,0.61556738053999,13.4241336994942,130.011926314624,12.231710330285
"867"," 32-2",3,0.60275656214815,12.5454741040342,129.121379138867,12.2825955449351
"868"," 32-2",4,0.592155357410399,13.3872559715503,133.553745409534,11.5790232472604
"869"," 32-2",5,0.566421386465914,12.8424783275171,134.620094130793,11.8412881484123
"870"," 32-2",6,0.623899057479195,13.081292800098,135.415357571772,11.656897611591
"871"," 32-2",7,0.636410221665857,12.6930735006276,134.975819315763,11.7790222554218
"872"," 32-2",8,0.610224556534517,12.7547021480584,131.243645861659,12.0535564388198
"873"," 32-2a",3,0.542569040823157,12.7939430676836,131.25492672649,12.0105039564156
"874"," 32-2a",4,0.576927037019011,12.4975933370167,132.082876273322,12.1251508281486
"875"," 32-2a",5,0.584138453026661,12.8471398224101,133.216978814227,11.5873682560503
"876"," 32-2a",6,0.548559780625601,12.8708670973553,134.692850522974,12.099368444674
"877"," 33-2",1,0.529297647392757,12.0977837994047,123.74198237553,11.9197204622574
"878"," 33-2",2,0.579920166165931,12.6498082050056,127.094231923293,11.3162663775751
"879"," 33-2",3,0.573667974379007,12.057269536361,131.366106640634,11.6091041884412
"880"," 34-2",1,0.669079953888447,9.30020515947394,89.6134628645432,8.61253902287433
"881"," 34-2",2,0.625559460153507,9.18210563535484,96.9596480560911,8.50822783722468
"882"," 35-1",1,0.544819064392804,8.58854480846435,90.3440666422979,7.54315872124866
"883"," 35-1",2,0.607872820688192,8.93895626990692,86.9254281857459,7.97118963477184
"884"," 35-1",3,0.50782870479719,8.66147366544986,88.038342174852,7.82386722412485
"885"," 35-1",4,0.580695041950706,8.39680845303912,91.6703199847539,8.30851906141516
"886"," 35-1",5,0.519512572636041,8.43209565380282,90.5489943828583,7.74513175697888
"887"," 35-1",6,0.471253234407167,8.12672889764313,89.7049985130289,7.98063980338663
"888"," 35-1",7,0.580347763508328,8.25491618885143,88.3596451804081,8.15895161929316
"889"," 35-1",8,0.521316930745808,8.16869379903982,91.4011670969231,7.95041006357243
"890"," 35-1",9,0.631839075180259,8.64900624678818,89.6284929242561,8.74548922029803
"891"," 35-1",10,0.633949682615227,8.46883501933353,88.2191919693591,8.30806030774097
"892"," 35-1",11,0.72521555262028,8.37330063326566,92.6386915334873,8.08693304942066
"893"," 35-1",12,0.701009163645638,8.35137664863977,92.5984081522901,8.01703443846943
"894"," 35-1",13,0.585112792538666,8.7539264151461,85.3609510026132,8.23213578550224
"895"," 35-1",14,0.730129720904436,8.57578839393102,87.3795753371895,8.1186998326861
"896"," 35-1",15,0.708210637252461,8.30582183151551,87.0291294174399,8.25085930478106
"897"," 35-1",16,0.724049142171343,9.25741134828896,86.2912580827245,8.1423176343801
"898"," 35-1",17,0.653381340366048,8.64114894562679,92.6606140701007,7.89591797620074
"899"," 35-1",18,0.71121665088284,9.44503436113199,88.4457922419155,8.06453316072238
"900"," 35-1",19,0.891499559322372,9.67447818526497,88.6807862639421,7.80023837092101
"901"," 35-1",20,0.698745616306438,9.1110725339836,83.9404715250297,7.90008133130947
"902"," 35-1a",3,0.561581130394177,8.58222954634728,89.618933227928,7.66153709891364
"903"," 35-1a",4,0.569748763433844,8.43014407101708,86.9222143336648,8.27438801056936
"904"," 35-1a",5,0.631749019210635,9.06772559831619,88.9029240617916,7.83660423187697
"905"," 35-1a",6,0.492469143111142,8.79304363075668,89.8477011617467,7.7985754970147
"906"," 35-1a",7,0.539307504675053,8.54377582618538,91.9164646443299,7.95907234902109
"907"," 35-1a",8,0.609253395672474,8.34574874624449,87.9857930534326,8.44189511423862
"908"," 35-1a",9,0.686213696359429,8.44251273230463,85.5018687741684,8.44349027635552
"909"," 35-1a",10,0.651733896149553,8.43044902233452,91.1959205608608,8.15396485423104
"910"," 35-1a",11,0.555167245242372,8.13366936210181,84.7834337843186,8.14215932187215
"911"," 35-1b",5,0.578694404749665,8.7364878583957,85.9658149221301,7.93432881574383
"912"," 35-1b",6,0.572580297372735,8.22694663440895,89.7801172919084,8.14519112314224
"913"," 35-1b",7,0.577947535395795,9.97826369275761,89.2112348714647,7.67887098818915
"914"," 35-1b",8,0.684643716230855,8.75463010351393,88.2070961676012,8.52578239722671
"915"," 35-1b",9,0.653623684169458,8.88469882300365,88.0622759731304,7.76127686044713
"916"," 35-1c",9,0.679061062697582,8.05954314437558,87.5796779751439,8.09159429614076
"917"," 35-1c",10,0.622186097965837,8.8736722103846,88.3894058648745,7.76346959843795
"918"," 35-1c",11,0.590041920469724,9.32707759727976,90.5959871155968,8.19502491707152
"919"," 35-1c",12,0.613436432416832,8.59579106537609,89.2483488495058,8.22494075169837
